Archivo,OLD_Flow Duration,NEW_Flow Duration,OLD_Total Fwd Packets,NEW_Total Fwd Packets,OLD_Total Backward Packets,NEW_Total Backward Packets,OLD_Total Length of Fwd Packets,NEW_Total Length of Fwd Packets,OLD_Total Length of Bwd Packets,NEW_Total Length of Bwd Packets,OLD_Fwd Packet Length Max,NEW_Fwd Packet Length Max,OLD_Fwd Packet Length Min,NEW_Fwd Packet Length Min,OLD_Fwd Packet Length Mean,NEW_Fwd Packet Length Mean,OLD_Fwd Packet Length Std,NEW_Fwd Packet Length Std,OLD_Bwd Packet Length Max,NEW_Bwd Packet Length Max,OLD_Bwd Packet Length Min,NEW_Bwd Packet Length Min,OLD_Bwd Packet Length Mean,NEW_Bwd Packet Length Mean,OLD_Bwd Packet Length Std,NEW_Bwd Packet Length Std,OLD_Flow Bytes/s,NEW_Flow Bytes/s,OLD_Flow Packets/s,NEW_Flow Packets/s,OLD_Flow IAT Mean,NEW_Flow IAT Mean,OLD_Flow IAT Std,NEW_Flow IAT Std,OLD_Flow IAT Max,NEW_Flow IAT Max,OLD_Flow IAT Min,NEW_Flow IAT Min,OLD_Fwd IAT Total,NEW_Fwd IAT Total,OLD_Fwd IAT Mean,NEW_Fwd IAT Mean,OLD_Fwd IAT Std,NEW_Fwd IAT Std,OLD_Fwd IAT Max,NEW_Fwd IAT Max,OLD_Fwd IAT Min,NEW_Fwd IAT Min,OLD_Bwd IAT Total,NEW_Bwd IAT Total,OLD_Bwd IAT Mean,NEW_Bwd IAT Mean,OLD_Bwd IAT Std,NEW_Bwd IAT Std,OLD_Bwd IAT Max,NEW_Bwd IAT Max,OLD_Bwd IAT Min,NEW_Bwd IAT Min,OLD_Fwd Header Length,NEW_Fwd Header Length,OLD_Bwd Header Length,NEW_Bwd Header Length,OLD_Fwd Packets/s,NEW_Fwd Packets/s,OLD_Bwd Packets/s,NEW_Bwd Packets/s,OLD_Min Packet Length,NEW_Min Packet Length,OLD_Max Packet Length,NEW_Max Packet Length,OLD_Packet Length Mean,NEW_Packet Length Mean,OLD_Packet Length Std,NEW_Packet Length Std,OLD_Packet Length Variance,NEW_Packet Length Variance,OLD_FIN Flag Count,NEW_FIN Flag Count,OLD_SYN Flag Count,NEW_SYN Flag Count,OLD_RST Flag Count,NEW_RST Flag Count,OLD_PSH Flag Count,NEW_PSH Flag Count,OLD_ACK Flag Count,NEW_ACK Flag Count,OLD_Down/Up Ratio,NEW_Down/Up Ratio,OLD_Average Packet Size,NEW_Average Packet Size,OLD_Avg Fwd Segment Size,NEW_Avg Fwd Segment Size,OLD_Avg Bwd Segment Size,NEW_Avg Bwd Segment Size,OLD_Init_Win_bytes_forward,NEW_Init_Win_bytes_forward,OLD_Init_Win_bytes_backward,NEW_Init_Win_bytes_backward,OLD_act_data_pkt_fwd,NEW_act_data_pkt_fwd,OLD_Label,NEW_Label
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,98622381,98622316,8,8,6,6,56,56,11601,11609,20,20,0,0,7.0,7.0,5.656854249,5.656854249,4380,4390,0,0,1933.5,1932.094970703125,1757.789948,1756.56689453125,118.1983225,118.27951799468997,0.141955607,0.14195570097948218,7586337.0,7586332.0,24200000.0,24200000.0,87600000,87600000,0,0,97900000,98622316,14000000.0,14088902.29,32700000.0,32907650.34,87600000,87600000,0,0,778034,783774,155606.8,156754.8,342503.667,345030.51,768255,768255,89,89,172,212,132,132,0.08111749,0.08111754341684696,0.060838117,0.06083815756263522,0,0,4380,4390,777.5333333,833.2142857142857,1434.571657,1434.571657,2057995.838,2057995.838,0,0,0,0,0,0,0,0,1,1,0,0,833.0714286,833.0714286,7.0,7.0,1933.5,1932.094970703125,256,7617,229,229,6,6,DDoS,DDoS
Wednesday-workingHours.pcap_ISCX.csv,98711746,98711688,6,6,7,7,411,411,11595,11603,393,393,0,0,68.5,68.5,158.9990566,158.9990566,5792,5802,0,0,1656.428571,1655.0716552734375,2120.732252,2119.490478515625,121.6268629,121.70797849186816,0.131696587,0.13169666392494475,8225978.833,8225974.0,28500000.0,28500000.0,98600000,98600000,1,1,98700000,98711688,19700000.0,19742337.6,44100000.0,44194776.05,98600000,98600000,1,1,98700000,98711688,16500000.0,16451948.0,40300000.0,40182636.63,98600000,98600000,46,46,164,204,232,232,0.06078304,0.0607830756576668,0.070913547,0.07091358826727794,0,0,5792,5802,858.0,924.1538461538462,1665.016008,1665.016008,2772278.308,2772278.308,1,1,0,0,0,0,0,0,0,0,1,1,924.0,924.0,68.5,68.5,1656.428571,1655.0716552734375,0,8647,235,235,3,3,DoS Hulk,DoS Hulk
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,24,124,1,1,1,3,0,0,6,14,0,0,0,0,0.0,0.0,0.0,0.0,6,16,6,4,6.0,5.594542026519775,0.0,0.0,250000.0,112903.2258064516,83333.33333,32258.06451612903,24.0,41.333333333333336,0.0,0.0,24,42,24,24,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,80,20,20,41666.66667,8064.516129032258,41666.66667,24193.548387096773,0,0,6,16,2.0,3.5,3.464101615,3.464101615,12.0,12.0,0,0,0,0,0,0,1,1,0,0,1,1,3.0,3.0,0.0,0.0,6.0,5.594542026519775,29200,31880,0,0,0,0,PortScan,PortScan
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,35451960,35450148,203,203,104,104,43906,43906,72191,72199,602,602,0,0,216.2857143,216.28571428571428,228.4931854,228.4931854,1068,1078,0,0,694.1442308,693.5474853515625,362.6517873,361.863525390625,3274.769576,3275.1626311969135,8.659605844,8.66004847144785,115856.0784,115850.1568627451,328709.1278,328709.1278,3557331,3557331,3,3,35400000,35350288,175494.0693,175001.43,391783.0721,390683.27,3557331,3557331,896,896,35500000,35450148,344192.7864,344176.19,516065.7096,516040.83,3558178,3558178,3,3,6504,6504,3336,3336,5.726058587,5.726351269393854,2.933547257,2.9336972020539944,0,0,1068,1078,376.9383117,378.19218241042347,360.682604,360.682604,130091.9408,130091.9408,0,0,0,0,0,0,1,1,0,0,0,0,378.1661238,378.1661238,216.2857143,216.28571428571428,694.1442308,693.5474853515625,29200,36198,1176,1176,101,101,Web Attack � Brute Force,Web Attack � Brute Force
Wednesday-workingHours.pcap_ISCX.csv,5,105,1,1,1,1,1983,1983,0,0,1983,1983,1983,1983,1983.0,1983.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,397000000.0,18885714.285714284,400000.0,19047.619047619046,5.0,105.0,0.0,0.0,5,105,5,5,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,32,72,32,32,200000.0,9523.809523809523,200000.0,9523.809523809523,0,0,1983,1983,1322.0,991.5,1144.885584,1144.885584,1310763.0,1310763.0,0,0,1,1,0,0,0,0,1,1,1,1,1983.0,1983.0,1983.0,1983.0,0.0,0.0,235,346,235,235,0,0,DoS Slowhttptest,DoS Slowhttptest
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,7115223,7115141,9,9,7,7,62,62,11601,11609,20,20,0,0,6.888888889,6.888888888888889,5.30199124,5.30199124,5840,5850,0,0,1657.285714,1655.9385986328125,1964.895647,1963.64794921875,1639.161555,1640.3048091387084,2.248699725,2.248725640152458,474348.2,474342.73333333334,1553531.059,1553531.059,6030823,6030823,1,1,6921876,7115141,865234.5,889392.62,2109075.084,2167962.36,6030823,6030823,1,1,213318,219274,35553.0,36545.67,77350.54331,79510.23,192582,192582,13,13,192,232,152,152,1.264893595,1.2649081725857576,0.983806129,0.9838174675667003,0,0,5840,5850,686.4117647,729.4375,1465.904374,1465.904374,2148875.632,2148875.632,0,0,0,0,0,0,0,0,1,1,0,0,729.3125,729.3125,6.888888889,6.888888888888889,1657.285714,1655.9385986328125,256,8397,229,229,7,7,DDoS,DDoS
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,49,149,1,1,1,3,0,0,6,14,0,0,0,0,0.0,0.0,0.0,0.0,6,16,6,4,6.0,5.594542026519775,0.0,0.0,122448.9796,93959.73154362416,40816.32653,26845.637583892618,49.0,49.666666666666664,0.0,0.0,49,50,49,49,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,80,20,20,20408.16327,6711.4093959731545,20408.16327,20134.228187919463,0,0,6,16,2.0,3.5,3.464101615,3.464101615,12.0,12.0,0,0,0,0,0,0,1,1,0,0,1,1,3.0,3.0,0.0,0.0,6.0,5.594542026519775,29200,31880,0,0,0,0,PortScan,PortScan
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,109,209,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18348.62385,9569.377990430621,109.0,209.0,0.0,0.0,109,209,109,109,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,32,72,32,32,9174.311927,4784.688995215311,9174.311927,4784.688995215311,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,260,66,236,236,0,0,Web Attack � Sql Injection,Web Attack � Sql Injection
Tuesday-WorkingHours.pcap_ISCX.csv,9329734,9329561,9,9,15,16,97,97,188,196,23,23,0,0,10.77777778,10.777777777777779,8.540751984,8.540751984,34,44,0,0,12.53333333,12.121552467346191,14.54975045,14.093975067138672,30.54749471,31.405550593430924,2.572420607,2.679654487494106,405640.6087,388731.7083333333,1055010.56,1055010.56,3239338,3239338,1,1,6162717,6162660,770339.625,770332.5,1428776.045,1428762.83,3283382,3283382,3,3,9329647,9329561,666403.3571,621970.73,1302494.464,1215650.29,3239338,3239338,1,1,296,336,488,488,0.964657728,0.9646756154978782,1.607762879,1.714978871996228,0,0,34,44,11.4,11.72,12.41638702,12.41638702,154.1666667,154.1666667,0,0,0,0,0,0,1,1,0,0,1,1,11.875,11.875,10.77777778,10.777777777777779,12.53333333,12.121552467346191,29200,31931,227,227,6,6,FTP-Patator,FTP-Patator
Wednesday-workingHours.pcap_ISCX.csv,83298151,83298078,7,7,6,6,371,371,11595,11603,371,371,0,0,53.0,53.0,140.2248195,140.2248195,5792,5802,0,0,1932.5,1931.005615234375,2181.008184,2179.670166015625,143.6526484,143.74881494864744,0.156065889,0.15606602591718863,6941512.583,6941506.5,24000000.0,24000000.0,83200000,83200000,1,1,83200000,83298078,13900000.0,13883013.0,33900000.0,33858571.27,83200000,83200000,1,1,145455,145626,29091.0,29125.2,56866.4134,56933.27,130159,130159,45,45,232,272,200,200,0.084035479,0.08403555241694773,0.07203041,0.0720304735002409,0,0,5792,5802,854.7142857,921.0769230769231,1666.443723,1666.443723,2777034.681,2777034.681,0,0,0,0,0,0,0,0,1,1,0,0,920.4615385,920.4615385,53.0,53.0,1932.5,1931.005615234375,274,9010,235,235,1,1,DoS Hulk,DoS Hulk
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,1028315,1028275,3,3,6,6,26,26,11601,11609,20,20,0,0,8.666666667,8.666666666666666,10.26320288,10.26320288,5840,5850,0,0,1933.5,1931.9642333984375,2189.772933,2188.408203125,11306.84664,11315.066494857892,8.752181968,8.752522428338722,128539.375,128534.375,352593.1335,352593.1335,1000880,1000880,9,9,27023,27025,13511.5,13512.5,17665.64871,17666.96,26003,26003,1020,1020,1028206,1028275,205641.2,205655.0,444705.6353,444735.48,1000880,1000880,9,9,72,112,132,132,2.917393989,2.9175074761129074,5.834787978,5.835014952225815,0,0,5840,5850,1162.7,1292.7777777777778,1911.59573,1911.59573,3654198.233,3654198.233,0,0,0,0,0,0,1,1,0,0,2,2,1291.888889,1291.888889,8.666666667,8.666666666666666,1933.5,1931.9642333984375,8192,22121,229,229,2,2,DDoS,DDoS
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,43,143,1,1,1,3,0,0,6,14,0,0,0,0,0.0,0.0,0.0,0.0,6,16,6,4,6.0,5.594542026519775,0.0,0.0,139534.8837,97902.0979020979,46511.62791,27972.027972027972,43.0,47.666666666666664,0.0,0.0,43,48,43,43,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,80,20,20,23255.81395,6993.006993006993,23255.81395,20979.020979020977,0,0,6,16,2.0,3.5,3.464101615,3.464101615,12.0,12.0,0,0,0,0,0,0,1,1,0,0,1,1,3.0,3.0,0.0,0.0,6.0,5.594542026519775,29200,31880,0,0,0,0,PortScan,PortScan
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,14038,14738,3,3,5,5,26,26,11601,11609,20,20,0,0,8.666666667,8.666666666666666,10.26320288,10.26320288,5840,5850,0,0,2320.2,2318.44677734375,2436.833027,2435.35791015625,828251.8877,789455.8284706202,569.8817495,542.814493146967,2005.428571,2105.4285714285716,4165.957187,4165.957187,11354,11354,78,78,11547,12200,5773.5,6100.0,8017.883792,8471.31,11443,11443,104,104,13949,14738,3487.25,3684.5,5409.279396,5715.25,11536,11536,177,177,72,112,112,112,213.7056561,203.55543493011265,356.1760935,339.2590582168544,0,0,5840,5850,1291.888889,1454.375,2110.95076,2110.95076,4456113.111,4456113.111,0,0,0,0,0,0,1,1,0,0,1,1,1453.375,1453.375,8.666666667,8.666666666666666,2320.2,2318.44677734375,8192,23049,229,229,2,2,DDoS,DDoS
Tuesday-WorkingHours.pcap_ISCX.csv,12256383,12255973,21,21,32,32,2008,2008,2745,2753,640,640,0,0,95.61904762,95.61904761904762,140.0451628,140.0451628,976,975,0,0,85.78125,85.27490234375,220.240592,219.62586975097656,387.7979335,388.46364952011567,4.324277399,4.324422059350164,235699.6731,235691.78846153847,644946.9725,644946.9725,2640649,2640649,3,3,10100000,10063848,506997.35,503192.4,907949.0746,901135.03,2695496,2695496,389,389,12300000,12255973,395363.0,395353.97,801241.4795,801223.17,2640649,2640649,3,3,680,720,1032,1032,1.713392932,1.713450249931197,2.610884467,2.6109718094189667,0,0,976,975,88.01851852,89.83018867924528,189.5902723,189.5902723,35944.47135,35944.47135,0,0,0,0,0,0,1,1,0,0,1,1,89.67924528,89.67924528,95.61904762,95.61904761904762,85.78125,85.27490234375,29200,33624,247,247,16,16,SSH-Patator,SSH-Patator
Wednesday-workingHours.pcap_ISCX.csv,994,1094,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2012.072435,1828.1535648994518,994.0,1094.0,0.0,0.0,994,1094,994,994,994,1094,994.0,1094.0,0.0,0.0,994,1094,994,994,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64,104,0,0,2012.072435,1828.1535648994518,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,274,66,-1,0,0,0,DoS Hulk,DoS Hulk
Tuesday-WorkingHours.pcap_ISCX.csv,12241449,12241039,21,21,32,32,2008,2008,2745,2753,640,640,0,0,95.61904762,95.61904761904762,140.0451628,140.0451628,976,975,0,0,85.78125,85.27490234375,220.240592,219.62586975097656,388.271029,388.93757302791045,4.329552817,4.329697830388417,235412.4808,235404.59615384616,643390.7557,643390.7557,2551337,2551337,3,3,10600000,10635657,528498.6,531782.85,946041.8025,951920.79,2601822,2601822,455,455,12200000,12241039,394881.5806,394872.23,799215.3447,799196.41,2551337,2551337,3,3,680,720,1032,1032,1.715483192,1.7155406497765426,2.614069625,2.6141571806118744,0,0,976,975,88.01851852,89.83018867924528,189.5902723,189.5902723,35944.47135,35944.47135,0,0,0,0,0,0,1,1,0,0,1,1,89.67924528,89.67924528,95.61904762,95.61904761904762,85.78125,85.27490234375,29200,33624,247,247,16,16,SSH-Patator,SSH-Patator
Wednesday-workingHours.pcap_ISCX.csv,20998897,20998891,2,2,1,1,7,7,0,0,7,7,0,0,3.5,3.5,4.949747468,4.949747468,0,0,0,0,0.0,0.0,0.0,0.0,0.333350842,0.33335093743760086,0.142864647,0.1428646874732575,10500000.0,10499445.5,14800000.0,14800000.0,21000000,21000000,53,53,21000000,20998891,21000000.0,20998891.0,0.0,0.0,21000000,21000000,21000000,20998891,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64,104,32,32,0.095243098,0.09524312498217168,0.047621549,0.04762156249108584,0,0,7,17,3.5,2.3333333333333335,4.041451884,4.041451884,16.33333333,16.33333333,0,0,1,1,0,0,0,0,1,1,0,0,4.666666667,4.666666667,3.5,3.5,0.0,0.0,229,587,235,235,0,0,DoS Slowhttptest,DoS Slowhttptest
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,67,167,1,1,1,2,2,2,6,14,2,2,2,2,2.0,2.0,0.0,0.0,6,16,6,4,6.0,5.9087958335876465,0.0,0.0,119402.9851,95808.38323353294,29850.74627,17964.071856287424,67.0,83.5,0.0,0.0,67,84,67,67,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,24,64,20,20,14925.37313,5988.023952095808,14925.37313,11976.047904191617,2,2,6,16,3.333333333,5.333333333333333,2.309401077,2.309401077,5.333333333,5.333333333,0,0,0,0,0,0,1,1,0,0,1,1,5.0,5.0,2.0,2.0,6.0,5.9087958335876465,1024,66,0,0,0,0,PortScan,PortScan
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,43,143,1,1,1,3,0,0,6,14,0,0,0,0,0.0,0.0,0.0,0.0,6,16,6,4,6.0,5.594542026519775,0.0,0.0,139534.8837,97902.0979020979,46511.62791,27972.027972027972,43.0,47.666666666666664,0.0,0.0,43,48,43,43,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,80,20,20,23255.81395,6993.006993006993,23255.81395,20979.020979020977,0,0,6,16,2.0,3.5,3.464101615,3.464101615,12.0,12.0,0,0,0,0,0,0,1,1,0,0,1,1,3.0,3.0,0.0,0.0,6.0,5.594542026519775,29200,31880,0,0,0,0,PortScan,PortScan
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,47,147,1,1,1,2,2,2,6,14,2,2,2,2,2.0,2.0,0.0,0.0,6,16,6,4,6.0,5.9087958335876465,0.0,0.0,170212.766,108843.53741496599,42553.19149,20408.163265306124,47.0,73.5,0.0,0.0,47,74,47,47,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,24,64,20,20,21276.59574,6802.721088435374,21276.59574,13605.442176870749,2,2,6,16,3.333333333,5.333333333333333,2.309401077,2.309401077,5.333333333,5.333333333,0,0,0,0,0,0,1,1,0,0,1,1,5.0,5.0,2.0,2.0,6.0,5.9087958335876465,1024,66,0,0,0,0,PortScan,PortScan
Wednesday-workingHours.pcap_ISCX.csv,3,103,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6667,19417.47572815534,3.0,103.0,0.0,0.0,3,103,3,3,3,103,3.0,103.0,0.0,0.0,3,103,3,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64,104,0,0,666666.6667,19417.47572815534,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,251,66,-1,0,0,0,DoS Hulk,DoS Hulk
Wednesday-workingHours.pcap_ISCX.csv,2,102,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,19607.843137254902,2.0,102.0,0.0,0.0,2,102,2,2,2,102,2.0,102.0,0.0,0.0,2,102,2,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64,104,0,0,1000000.0,19607.843137254902,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,251,66,-1,0,0,0,DoS Hulk,DoS Hulk
Wednesday-workingHours.pcap_ISCX.csv,84909107,84909034,9,9,6,6,358,358,11595,11603,358,358,0,0,39.77777778,39.77777777777778,119.3333333,119.3333333,4344,4354,0,0,1932.5,1931.09619140625,1754.831473,1753.6112060546875,140.7740633,140.86840276618858,0.176659495,0.17665964731149808,6064936.214,6064931.0,22700000.0,22700000.0,84800000,84800000,0,0,84800000,84909034,10600000.0,10613629.25,30000000.0,30038573.35,84800000,84800000,0,0,147484,147674,29496.8,29534.8,58229.0324,58304.05,133090,133090,16,16,296,336,200,200,0.105995697,0.10599578838689885,0.070663798,0.07066385892459923,0,0,4344,4354,747.0625,797.4,1390.516234,1390.516234,1933535.396,1933535.396,0,0,0,0,0,0,0,0,1,1,0,0,796.8666667,796.8666667,39.77777778,39.77777777777778,1932.5,1931.09619140625,251,7515,235,235,1,1,DoS Hulk,DoS Hulk
Wednesday-workingHours.pcap_ISCX.csv,98591963,98591891,6,6,4,4,348,348,11595,11603,348,348,0,0,58.0,58.0,142.0704051,142.0704051,8688,8698,0,0,2898.75,2896.580078125,4095.56617,4093.587646484375,121.1356346,121.21686559394625,0.101428146,0.10142821989285102,11000000.0,10954654.555555556,32800000.0,32800000.0,98500000,98500000,1,1,98500000,98591891,19700000.0,19718378.2,44100000.0,44141141.05,98500000,98500000,1,1,73731,73800,24577.0,24600.0,33243.20496,33274.32,62443,62443,191,191,200,240,136,136,0.060856887,0.060856931935710616,0.040571258,0.040571287957140406,0,0,8688,8698,1085.727273,1195.1,2666.200596,2666.200596,7108625.618,7108625.618,0,0,0,0,0,0,0,0,1,1,0,0,1194.3,1194.3,58.0,58.0,2898.75,2896.580078125,274,14479,235,235,1,1,DoS Hulk,DoS Hulk
Tuesday-WorkingHours.pcap_ISCX.csv,13467074,13466646,22,22,33,33,2008,2008,2745,2753,640,640,0,0,91.27272727,91.27272727272727,138.1821372,138.1821372,976,975,0,0,83.18181818,82.67649841308594,217.2857356,216.67172241210938,352.9348691,353.54014652200703,4.084034884,4.084164683619068,249390.2593,249382.33333333334,689224.3982,689224.3982,2612271,2612271,3,3,11300000,11272081,536367.6667,536765.76,973577.2006,974299.8,2657343,2657343,3,3,13500000,13466646,420843.1563,420832.69,859040.0754,859018.71,2612271,2612271,4,4,712,752,1064,1064,1.633613954,1.6336658734476275,2.45042093,2.450498810171441,0,0,976,975,84.875,86.56363636363636,186.8396554,186.8396554,34909.05682,34909.05682,0,0,0,0,0,0,1,1,0,0,1,1,86.41818182,86.41818182,91.27272727,91.27272727272727,83.18181818,82.67649841308594,29200,33601,247,247,16,16,SSH-Patator,SSH-Patator
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,99912925,99912870,26,26,26,28,6674,6674,156,164,1164,1164,6,6,256.6923077,256.6923076923077,366.0205207,366.0205207,6,16,6,4,6.0,5.873721122741699,0.0,0.0,68.35952406,68.43963145088316,0.520453185,0.5404709123058922,1959076.961,1885148.4905660378,8638857.306,8638857.306,55000000,55000000,32,32,99900000,99912870,3996503.52,3996514.8,12100000.0,12100034.15,55000000,55000000,512,512,99900000,99912870,3996499.4,3700476.67,12100000.0,11203746.88,55000000,55000000,550,550,520,560,520,520,0.260226592,0.2602267355546888,0.260226592,0.28024417675120333,6,6,1164,1164,130.0,126.62962962962963,283.2257865,283.2257865,80216.84615,80216.84615,0,0,1,1,0,0,0,0,1,1,1,1,132.5,132.5,256.6923077,256.6923076923077,6.0,5.873721122741699,255,66,1452,1452,25,25,Infiltration,Infiltration
Wednesday-workingHours.pcap_ISCX.csv,85164031,85163958,7,7,5,5,378,378,11595,11603,354,354,0,0,54.0,54.0,132.3177993,132.3177993,7240,7250,0,0,2319.0,2317.1767578125,3331.638186,3329.98681640625,140.587521,140.68157799805408,0.140904556,0.1409046770700817,7742184.636,7742178.0,25600000.0,25600000.0,85000000,85000000,1,1,85000000,85163958,14200000.0,14193993.0,34700000.0,34685320.92,85000000,85000000,1,1,147407,147691,36851.75,36922.75,66406.99799,66534.94,136165,136165,85,85,184,224,168,168,0.082194325,0.08219439495754766,0.058710232,0.05871028211253404,0,0,7240,7250,921.4615385,998.4166666666666,2243.05159,2243.05159,5031280.436,5031280.436,1,1,0,0,0,0,0,0,0,0,0,0,998.25,998.25,54.0,54.0,2319.0,2317.1767578125,0,11790,235,235,4,4,DoS Hulk,DoS Hulk
Friday-WorkingHours-Morning.pcap_ISCX.csv,34,134,1,1,1,2,6,6,6,14,6,6,6,6,6.0,6.0,0.0,0.0,6,16,6,4,6.0,5.905995845794678,0.0,0.0,352941.1765,149253.73134328358,58823.52941,22388.059701492537,34.0,67.0,0.0,0.0,34,67,34,34,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,20,20,29411.76471,7462.686567164179,29411.76471,14925.373134328358,6,6,6,16,6.0,6.666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,9.0,9.0,6.0,6.0,6.0,5.905995845794678,237,66,256,256,0,0,Bot,Bot
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,32352,33152,3,3,6,6,26,26,11601,11609,20,20,0,0,8.666666667,8.666666666666666,10.26320288,10.26320288,4380,4390,0,0,1933.5,1932.056884765625,1757.789948,1756.5521240234375,359390.455,350959.21814671817,278.189911,271.476833976834,4044.0,4144.0,9034.82902,9034.82902,25904,25904,2,2,26007,26734,13003.5,13367.0,18386.89763,18900.89,26005,26005,2,2,32251,33152,6450.2,6630.4,11206.90772,11520.0,26062,26062,49,49,72,112,132,132,92.72997033,90.49227799227799,185.4599407,180.98455598455598,0,0,4380,4390,1162.7,1292.7777777777778,1645.241762,1645.241762,2706820.456,2706820.456,0,0,0,0,0,0,1,1,0,0,2,2,1291.888889,1291.888889,8.666666667,8.666666666666666,1933.5,1932.056884765625,8192,20595,229,229,2,2,DDoS,DDoS
Wednesday-workingHours.pcap_ISCX.csv,97478043,97477972,9,9,7,7,362,362,11595,11603,362,362,0,0,40.22222222,40.22222222222222,120.6666667,120.6666667,4344,4354,0,0,1656.428571,1655.16015625,1757.579003,1756.4300537109375,122.6635213,122.74568042921534,0.164139528,0.1641396478785997,6498536.2,6498531.466666667,25200000.0,25200000.0,97500000,97500000,1,1,97500000,97477972,12200000.0,12184746.5,34500000.0,34456865.1,97500000,97500000,1,1,18791,18787,3131.833333,3131.17,6426.817608,6425.45,16143,16143,49,49,296,336,232,232,0.092328485,0.09232855193171233,0.071811044,0.07181109594688737,0,0,4344,4354,703.3529412,747.8125,1356.969184,1356.969184,1841365.368,1841365.368,0,0,0,0,0,0,0,0,1,1,0,0,747.3125,747.3125,40.22222222,40.22222222222222,1656.428571,1655.16015625,251,7240,235,235,1,1,DoS Hulk,DoS Hulk
