Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,Label,_ORIGIN_FILE_,_ORIGIN_IDX_
97477972,9,7,362,11603,362,0,40.22222222222222,120.6666667,4354,0,1655.16015625,1756.4300537109375,122.74568042921534,0.1641396478785997,6498531.466666667,25200000.0,97500000,1,97477972,12184746.5,34456865.1,97500000,1,18787,3131.17,6425.45,16143,49,336,232,0.09232855193171233,0.07181109594688737,0,4354,747.8125,1356.969184,1841365.368,0,0,0,0,1,0,747.3125,40.22222222222222,1655.16015625,7240,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,205644
76152,4,3,207,142,195,0,51.75,95.54187564,138,0,44.5031623840332,71.9489517211914,4582.939384389117,91.92142031726021,12692.0,29920.01581,73663,44,76152,25384.0,43472.83,74986,72,74850,37425.0,52075.95,73663,597,132,72,52.526525895577265,39.39489442168295,0,195,49.857142857142854,75.57576615,5711.696429,0,0,0,1,0,0,48.71428571,51.75,44.5031623840332,8231,237,3,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv,106503
119753418,2794,2131,12264,7879536,4344,0,4.3894058697208305,83.21163543,13042,0,3696.7294921875,2312.702392578125,65900.41546872591,41.126174786927585,24320.35296506905,152596.5581,995259,0,119753418,42876.27,201682.02,996402,0,119753418,56222.26,229041.11,995259,1,89420,68160,23.33127560501029,17.794899181917298,0,13042,1602.3959390862944,2381.909586,5673493.274,0,0,0,0,1,0,1603.603574,4.3894058697208305,3696.7294921875,14428,235,120,Heartbleed,Wednesday-workingHours.pcap_ISCX.csv,597209
143,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,111888.11188811189,20979.020979020977,71.5,0.0,72,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6993.006993006993,13986.013986013986,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,272056
143,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,111888.11188811189,20979.020979020977,71.5,0.0,72,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6993.006993006993,13986.013986013986,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,123967
70333440,9,4,62,11609,20,0,6.888888888888889,5.30199124,8770,0,2898.093505859375,4126.31005859375,165.93813696585863,0.18483384290602026,5861120.0,19600000.0,68100000,0,70333440,8791680.0,24048065.06,68100000,0,165815,55271.67,74926.13,140352,318,232,92,0.1279618912426294,0.056871951663390846,0,8770,897.7692307692307,2402.71381,5773033.654,0,0,0,0,1,0,897.6153846,6.888888888888889,2898.093505859375,13667,229,7,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,29637
1031946,3,6,26,11609,20,0,8.666666666666666,10.26320288,4390,0,1932.0574951171875,1756.55078125,11274.81476743938,8.72138658418173,128993.25,359028.5641,1017479,13,14019,7009.5,8518.52,13033,986,1031946,206389.2,453451.11,1017479,13,112,132,2.90712886139391,5.81425772278782,0,4390,1292.7777777777778,1645.241762,2706820.456,0,0,0,1,0,2,1291.888889,8.666666666666666,1932.0574951171875,20590,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,135717
9401304,9,16,103,196,23,0,11.444444444444445,9.207484878,44,0,12.121543884277344,14.093949317932129,31.80409866546173,2.6592055740352616,391721.0,1063854.796,3491832,3,6903491,862936.38,1573382.25,3536198,3,9401304,626753.6,1225945.97,3491832,3,336,488,0.9573140066526942,1.7018915673825674,0,44,11.96,12.56609194,157.9066667,0,0,0,1,0,1,12.125,11.444444444444445,12.121543884277344,31931,227,6,FTP-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,62437
153,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,91503.2679738562,26143.7908496732,51.0,0.0,53,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,6535.9477124183,19607.843137254902,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,185401
98732628,7,7,386,11603,380,0,55.142857142857146,143.2659864,5802,0,1655.0804443359375,2116.967041015625,121.42895659578716,0.1417970967003937,7594817.538461538,27400000.0,98600000,1,98732628,16455438.0,40436228.74,98600000,1,85433,14238.83,29661.26,74097,1,260,232,0.07089854835019685,0.07089854835019685,0,5802,856.3571428571429,1619.136034,2621601.495,0,0,0,0,1,1,855.7857143,55.142857142857146,1655.0804443359375,8667,235,2,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,147161
101,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19801.980198019803,101.0,0.0,101,1,101,101.0,0.0,101,1,0,0.0,0.0,0,0,104,0,19801.980198019803,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,154331
153,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,104575.1633986928,19607.843137254902,76.5,0.0,77,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6535.9477124183,13071.8954248366,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,112482
104766528,2,3,463,14,463,0,231.5,327.3904397,16,4,5.3887434005737305,0.0,4.552980890996025,0.04772516657228538,26191632.0,74100000.0,105000000,18,104766528,104766528.0,0.0,105000000,104766528,0,0.0,0.0,0,0,104,20,0.019090066628914153,0.02863509994337123,0,463,95.4,230.5173529,53138.25,0,0,0,0,1,0,156.3333333,231.5,5.3887434005737305,7563,0,1,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,569584
174,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,80459.77011494253,22988.505747126437,58.0,0.0,74,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,5747.126436781609,17241.379310344826,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,212622
84482085,10,6,319,11603,319,0,31.9,100.8766574,4354,0,1931.1011962890625,1753.60205078125,141.1186762258531,0.1893892651915492,5632139.0,21800000.0,84300000,0,84482085,9386898.33,28149134.49,84300000,0,172911,34582.2,64006.99,147100,47,368,200,0.11836829074471825,0.07102097444683095,0,4354,745.125,1359.150803,1847290.904,0,0,0,0,1,0,744.625,31.9,1931.1011962890625,7297,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,267411
7310804,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.103515837656159,0.6839193062760266,1827701.0,3654074.03,7308813,3,7310804,1827701.0,3654072.03,7308813,3,0,0.0,0.0,0,0,140,0,0.6839193062760266,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.2,6.0,0.0,66,0,4,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,178951
98078130,8,5,56,11615,20,0,7.0,5.656854249,8685,0,2319.531005859375,3767.78466796875,118.99696700987263,0.13254738849527412,8173177.5,26900000.0,93600000,1,98078130,14011161.43,35228063.02,93600000,1,286929,71732.25,142370.31,284477,185,212,112,0.08156762368939946,0.05097976480587466,0,8685,897.7692307692307,2386.768615,5696664.423,0,0,0,0,1,0,897.6153846,7.0,2319.531005859375,13028,229,6,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,160382
76640642,8,6,56,11609,20,0,7.0,5.656854249,4390,0,1932.090576171875,1756.57470703125,152.2038398373542,0.1826707036196278,5895434.0,21100000.0,76100000,4,76640642,10948663.14,28828131.39,76100000,4,10820,2164.0,2877.58,6315,10,212,132,0.1043832592112159,0.07828744440841193,0,4390,833.2142857142857,1434.571657,2057995.838,0,0,0,0,1,0,833.0714286,7.0,1932.090576171875,7702,229,6,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,57526
131,1,2,2,14,2,2,2.0,0.0,16,4,5.908795356750488,0.0,122137.40458015267,22900.763358778622,65.5,0.0,66,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,7633.587786259542,15267.175572519083,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.908795356750488,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,145997
130,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,107692.3076923077,30769.230769230773,43.333333333333336,0.0,44,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,7692.307692307693,23076.923076923078,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,179699
171,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11695.906432748538,171.0,0.0,171,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,72,32,5847.953216374269,5847.953216374269,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,66,247,0,SSH-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,374608
78518,2,6,20,11609,20,0,10.0,14.14213562,5850,0,1931.943359375,2199.755126953125,148106.16673883694,101.88746529458213,11216.857142857143,27739.22997,73969,35,3317,3317.0,0.0,3317,3285,78518,15703.6,33005.65,73969,154,92,132,25.471866323645532,76.4155989709366,0,5850,1453.625,1989.012555,3956170.944,0,0,0,1,0,3,1452.625,10.0,1931.943359375,22834,229,1,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,123795
36994290,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.05406239719697283,36994290.0,0.0,37000000,36994290,36994290,36994290.0,0.0,37000000,36994290,0,0.0,0.0,0,0,104,0,0.05406239719697283,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,5326,0,0,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,621276
133,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15037.593984962405,133.0,0.0,133,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,72,32,7518.796992481202,7518.796992481202,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,66,247,0,SSH-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,345424
5804851,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.16809130845908,0.8613485514098467,1451212.75,2901095.538,5802857,3,5804851,1451212.75,2901093.54,5802857,3,0,0.0,0.0,0,0,140,0,0.8613485514098467,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.2,6.0,0.0,66,0,4,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,102433
5004092,5,4,272,3533,272,0,54.4,121.642098,3535,0,880.2616577148438,1761.4063720703125,760.3777068846856,1.7985280846155507,625511.5,1767483.968,4999818,30,4331,1082.75,1190.47,2259,30,5004092,1668030.67,2886630.93,5001074,958,208,136,0.9991822692308615,0.7993458153846892,0,3535,422.77777777777777,1108.446766,1228654.233,0,0,0,1,0,0,421.8888889,54.4,880.2616577148438,41372,235,1,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,651460
144,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,111111.11111111111,20833.333333333332,72.0,0.0,72,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6944.444444444444,13888.888888888889,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,243559
9590835,4,5,353,3533,353,0,88.25,176.5,2087,0,704.2628173828125,989.7009887695312,405.1784855020444,0.9383958748117343,1198854.375,2222123.438,5003998,50,4586895,1528965.0,2647748.84,4586319,106,9590835,2397708.75,2773583.25,5005126,50,176,168,0.4170648332496597,0.5213310415620747,0,2087,431.77777777777777,747.6892997,559039.2889,0,0,0,1,0,1,430.8888889,88.25,704.2628173828125,38235,235,1,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,331071
11990903,19,31,2008,2753,640,0,105.6842105263158,143.7671932,975,0,88.04087829589844,222.699462890625,397.05099774387304,4.169827743581947,244712.306122449,644971.2309,2564354,4,10392116,577339.78,965833.96,2637785,336,11990903,399696.77,790261.87,2564354,4,656,1000,1.58453454256114,2.585293201020807,0,975,95.22,193.9302988,37608.96078,0,0,0,1,0,1,95.06,105.6842105263158,88.04087829589844,33653,247,16,SSH-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,208395
98531398,8,7,304,11603,304,0,38.0,107.4802307,4354,0,1655.1571044921875,1756.439453125,120.84472809367833,0.15223573707946375,7037957.0,26300000.0,98500000,0,98531398,14075914.0,37136453.96,98500000,0,34193,5698.83,9408.46,22697,17,304,232,0.08119239310904733,0.07104334397041642,0,4354,793.8,1390.061664,1932271.429,0,0,0,0,1,0,793.2666667,38.0,1655.1571044921875,7422,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,269071
1094,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1828.1535648994518,1094.0,0.0,1094,994,1094,1094.0,0.0,1094,994,0,0.0,0.0,0,0,104,0,1828.1535648994518,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,316280
103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47572815534,103.0,0.0,103,3,103,103.0,0.0,103,3,0,0.0,0.0,0,0,104,0,19417.47572815534,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,168944
395892,3,4,26,11609,20,0,8.666666666666666,10.26320288,8685,0,2898.012451171875,4086.066162109375,29389.328402695683,17.681589928566375,65982.0,156196.2966,384619,48,10074,5037.0,7055.38,10007,48,395892,131964.0,219502.47,384619,192,112,92,7.577824255099875,10.1037656734665,0,8685,1662.142857142857,3091.095642,9554872.268,0,0,0,1,0,1,1661.0,8.666666666666666,2898.012451171875,27959,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,145806
179,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11173.1843575419,179.0,0.0,179,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,72,32,5586.59217877095,5586.59217877095,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,66,247,0,SSH-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,397992
171,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11695.906432748538,171.0,0.0,171,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,72,32,5847.953216374269,5847.953216374269,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,66,235,0,Web Attack � Sql Injection,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,91615
81206916,9,4,62,11615,20,0,6.888888888888889,5.30199124,11605,0,2899.4013671875,5793.30078125,143.79317150770754,0.16008488735122017,6767243.0,20300000.0,70500000,1,81206916,10150864.5,24824391.4,70500000,1,659931,219977.0,380209.75,654080,5,232,92,0.11082799893546012,0.04925688841576005,0,11605,898.2307692307693,3097.25274,9592974.533,0,0,0,0,1,0,898.0769231,6.888888888888889,2899.4013671875,18488,229,7,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,83939
131,1,2,2,14,2,2,2.0,0.0,16,4,5.908795356750488,0.0,122137.40458015267,22900.763358778622,65.5,0.0,66,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,7633.587786259542,15267.175572519083,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.908795356750488,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,112648
119752315,2792,2111,13712,7878136,5792,0,4.911174785100287,110.3764478,14490,0,3731.063232421875,2363.778076171875,65901.42328354988,40.94284106323957,24429.276825785393,152902.2865,995350,0,119752315,42906.6,201709.81,996350,0,119752315,56754.65,230010.68,995350,1,89368,67520,23.314789363362205,17.628051699877368,0,14490,1609.5957576993678,2414.090913,5827834.935,0,0,0,0,1,0,1611.105467,4.911174785100287,3731.063232421875,14835,235,120,Heartbleed,Wednesday-workingHours.pcap_ISCX.csv,597175
203,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14778.32512315271,101.5,0.707106781,102,1,203,203.0,0.0,203,3,0,0.0,0.0,0,0,104,32,9852.216748768473,4926.108374384236,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,235,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,200559
98714100,7,4,328,11603,322,0,46.857142857142854,121.3471996,8698,0,2896.58984375,4093.57421875,120.86419265332916,0.11143291586510944,9871410.0,31200000.0,98700000,1,98714100,16452350.0,40183618.48,98700000,1,5928,1976.0,2664.46,5046,277,260,136,0.07091185555052419,0.04052106031458525,0,8698,1084.6363636363637,2561.768191,6562656.265,0,0,0,0,1,0,1083.909091,46.857142857142854,2896.58984375,14080,235,2,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,252636
103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47572815534,103.0,0.0,103,3,103,103.0,0.0,103,3,0,0.0,0.0,0,0,104,0,19417.47572815534,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,142175
11428555,5,4,353,3533,353,0,70.6,157.8663992,3535,0,880.2681884765625,1761.4017333984375,340.02548878664015,0.7875011320328773,1428569.375,2670871.175,6422797,26,6443794,1610948.5,3221137.1,6426557,209,11428555,3809518.33,3373784.04,6422797,775,208,136,0.4375006289071541,0.3500005031257233,0,3535,431.77777777777777,1107.868103,1227371.733,0,0,0,1,0,0,430.8888889,70.6,880.2681884765625,41375,235,1,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,673798
31052075,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.06440793409136104,31052075.0,0.0,31100000,31052075,31052075,31052075.0,0.0,31100000,31052075,0,0.0,0.0,0,0,104,0,0.06440793409136104,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,4384,0,0,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,625863
183,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,87431.69398907103,16393.44262295082,91.5,0.0,92,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,5464.48087431694,10928.96174863388,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,97321
98879627,8,4,347,11603,347,0,43.375,122.6830265,11594,0,2896.399658203125,5787.97216796875,120.85401576201335,0.12135968109992971,8989057.0,29800000.0,98900000,1,98879627,14125661.0,37468065.35,98900000,1,5497,1832.33,2599.8,4830,181,304,136,0.08090645406661981,0.040453227033309905,0,11594,995.8333333333334,3205.977244,10300000.0,0,0,0,0,1,0,995.1666667,43.375,2896.399658203125,18719,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,286726
149,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13422.818791946309,149.0,0.0,149,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,72,32,6711.4093959731545,6711.4093959731545,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,443,1176,0,Web Attack � Brute Force,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,55417
109,1,2,2,14,2,2,2.0,0.0,16,4,5.908795356750488,0.0,146788.99082568806,27522.93577981651,54.5,0.0,55,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,9174.311926605504,18348.623853211007,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.908795356750488,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,124605
116391884,504,518,171452,3032,1027,6,340.1825396825397,232.8178974,16,4,5.853880882263184,0.0,1499.1079618575466,8.780680962256783,113997.92752203722,2049749.033,49900000,3,66724658,132653.4,1870052.81,41500000,86,116391884,225129.37,2818975.26,49900000,525,10080,10080,4.330198830701976,4.450482131554808,6,1027,170.7279843444227,234.5111418,54995.47562,0,0,0,0,1,1,173.0972222,340.1825396825397,5.853880882263184,2439,3294,503,Infiltration,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,85564
84169248,5,8,384,11603,372,0,76.8,165.0490836,4354,0,1448.1839599609375,1728.3564453125,142.41543419753495,0.15445070864836527,7014104.0,24200000.0,84000000,1,83969321,20992330.25,41984660.5,84000000,1,84169248,12024178.29,31864072.46,84000000,16,184,264,0.05940411871090972,0.09504658993745554,0,4354,922.0769230769231,1457.586755,2124559.148,1,0,0,0,0,1,921.9230769,76.8,1448.1839599609375,7787,235,2,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,196832
440859,3,5,26,11609,20,0,8.666666666666666,10.26320288,8770,0,2318.251708984375,3667.14453125,26391.65810383819,18.146391476639923,62979.857142857145,162434.3542,431205,123,8038,4019.0,4258.37,7017,1006,440859,110214.75,214566.0,431205,191,112,112,6.804896803739971,11.341494672899952,0,8770,1454.375,2866.607422,8217438.111,0,0,0,1,0,1,1453.375,8.666666666666666,2318.251708984375,26345,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,61740
123282,3,6,351,11603,351,0,117.0,202.6499445,5802,0,1930.986572265625,2179.318603515625,96964.68259762171,73.00335815447511,15410.25,38092.41921,109044,45,13129,6564.5,7856.89,12026,1001,123282,24656.4,47983.88,109044,45,144,200,24.334452718158367,48.668905436316734,0,5802,1328.2222222222222,1886.909007,3560425.6,0,0,0,1,0,2,1327.333333,117.0,1930.986572265625,47887,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,88650
83611200,5,6,373,11603,361,0,74.6,160.1305717,8687,0,1930.7855224609375,3504.484619140625,143.23439921924336,0.13156132192816275,8361120.0,26400000.0,83500000,1,83511187,20877796.75,41655699.74,83500000,1,83611200,16722240.0,37349673.77,83500000,188,184,200,0.059800600876437605,0.07176072105172512,0,8687,1088.7272727272727,2559.308388,6550059.424,1,0,0,0,0,1,1088.545455,74.6,1930.7855224609375,13069,235,2,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,237543
100001987,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.15999682086316944,0.03999920521579236,33333995.666666668,57700000.0,100000000,58,100001987,100001987.0,0.0,100001987,100000000,100001987,100001987.0,0.0,100001987,100000000,104,64,0.01999960260789618,0.01999960260789618,0,18,4.0,4.38178046,19.2,0,1,0,0,1,1,6.0,8.0,0.0,4526,235,1,DoS slowloris,Wednesday-workingHours.pcap_ISCX.csv,68522
1281261,3,5,26,11609,20,0,8.666666666666666,10.26320288,4390,0,2318.520263671875,2206.002685546875,9080.897646927519,6.243848833297822,183037.2857142857,481722.9629,1275481,54,5377,2688.5,2759.84,4640,737,1281261,320315.25,636794.59,1275481,159,112,112,2.341443312486683,3.9024055208111386,0,4390,1454.375,1980.710254,3923213.111,0,0,0,1,0,1,1453.375,8.666666666666666,2318.520263671875,21821,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,170713
103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47572815534,103.0,0.0,103,3,103,103.0,0.0,103,3,0,0.0,0.0,0,0,104,0,19417.47572815534,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,197683
103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47572815534,103.0,0.0,103,3,103,103.0,0.0,103,3,0,0.0,0.0,0,0,104,0,19417.47572815534,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,296580
101,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19801.980198019803,101.0,0.0,101,1,101,101.0,0.0,101,1,0,0.0,0.0,0,0,104,0,19801.980198019803,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,127658
31024,3,5,26,11609,20,0,8.666666666666666,10.26320288,5850,0,2318.44677734375,2435.35791015625,375032.23310985044,257.86487880350694,4432.0,7302.857066,17300,50,18058,9029.0,12412.23,17366,246,31024,7756.0,9030.72,17596,98,112,112,96.69932955131512,161.16554925219185,0,5850,1454.375,2110.95076,4456113.111,0,0,0,1,0,1,1453.375,8.666666666666666,2318.44677734375,23049,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,54625
10521065,8,5,391,11640,391,0,48.875,138.2393757,10146,0,2324.291748046875,4411.19677734375,1143.5154140764266,1.2356163563289457,876755.4166666666,2049261.043,5515130,30,5532024,790289.14,2089529.57,5517827,221,10521065,2630266.25,3043171.71,5515130,137,304,168,0.7603792962024282,0.4752370601265176,0,10146,925.4615384615385,2700.487312,7292631.72,0,0,0,1,0,0,924.8461538,48.875,2324.291748046875,52888,235,1,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,541850
102587821,8,7,342,11603,342,0,42.75,120.9152596,4354,0,1655.1387939453125,1946.479736328125,116.43682343150655,0.14621618681227277,7327701.5,26600000.0,99600000,1,102587821,14655403.0,37386232.14,99600000,1,1588,264.67,353.21,913,2,320,232,0.07798196629987882,0.06823422051239396,0,4354,796.3333333333334,1487.218274,2211818.196,0,0,0,0,1,0,795.8,42.75,1655.1387939453125,7889,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,265657
